"ID","가맹점ID","거래일자","구매금액","적립포인트","사용포인트"
"Q85977414","A","20140504","89100","89","0"
"Q85977414","E","20140523","3750","37","0"
"Q70556827","A","20140412","73300","72","0"
"Q70556827","A","20140418","8500","8","0"
"Q70556827","A","20140504","156000","156","0"
"Q70556827","A","20140604","19800","19","0"
"Q70556827","A","20140615","31430","30","0"
"Q70556827","A","20140712","26450","26","0"
"Q70556827","A","20140730","19800","19","0"
"Q70556827","A","20140802","40760","38","0"
"Q70556827","A","20140815","41950","41","0"
"Q70556827","A","20140830","187300","172","7300"
"Q70556827","A","20140905","2500","2","0"
"Q70556827","A","20140913","38990","38","0"
"Q70556827","A","20140921","9900","9","0"
"Q13071851","A","20140408","9500","47","0"
"Q13071851","A","20140612","19710","0","19710"
"Q13071851","A","20140614","45000","125","0"
"Q13071851","A","20140620","106540","436","10000"
"Q13071851","D","20140620","1650","16","0"
"Q13071851","A","20140711","103600","518","0"
"Q13071851","A","20140815","170650","353","100000"
"Q13071851","C","20140818","500","0","500"
"Q13071851","C","20140820","2700","0","2700"
"Q13071851","A","20140825","9650","48","0"
"Q13071851","A","20140831","170400","781","0"
"Q13071851","A","20140910","18650","12","5950"
"Q49542091","B","20140504","29000","29","0"
"Q49542091","A","20140508","166000","166","0"
"Q49542091","D","20140914","2900","29","0"
"Q28815291","E","20140810","4200","42","0"
"Q94689219","D","20140516","8750","87","0"
"Q94689219","D","20140607","3000","30","0"
"Q94689219","D","20140728","5650","56","0"
"Q94689219","A","20140810","20400","20","0"
"Q73507097","A","20140909","145000","145","0"
"Q73507097","D","20140922","6500","65","0"
"Q73507097","D","20140923","8600","86","0"
"Q66364057","A","20140819","218500","1092","0"
"Q66364057","B","20140910","32280","32","0"
"Q87608125","B","20140815","98860","98","0"
"Q87608125","C","20140830","1050","5","0"
"Q87608125","D","20140924","3300","33","0"
"Q85420793","B","20140413","86850","443","0"
"Q85420793","B","20140416","46240","345","0"
"Q85420793","B","20140419","73800","549","0"
"Q85420793","B","20140424","23230","173","0"
"Q85420793","B","20140427","105790","578","0"
"Q85420793","B","20140514","45280","338","0"
"Q85420793","B","20140517","84200","631","0"
"Q85420793","B","20140525","88080","458","0"
"Q85420793","B","20140614","277040","2070","0"
"Q85420793","B","20140628","32800","240","0"
"Q85420793","B","20140705","7200","53","0"
"Q85420793","B","20140716","87480","653","0"
"Q85420793","D","20140721","8600","129","0"
"Q85420793","B","20140727","59220","443","0"
"Q85420793","B","20140809","43980","323","0"
"Q85420793","B","20140813","68000","510","0"
"Q03200442","A","20140427","51500","51","0"
"Q03200442","A","20140502","29000","29","0"
"Q03200442","B","20140523","17140","17","0"
"Q03200442","A","20140622","85000","85","0"
"Q03200442","D","20140806","11700","117","0"
"Q18952294","D","20140705","4300","64","0"
"Q18952294","C","20140827","1000","0","1000"
"Q74952523","A","20140915","218000","218","0"
"Q01457147","A","20140405","215360","412","0"
"Q01457147","C","20140414","3800","19","0"
"Q01457147","C","20140423","3800","19","0"
"Q01457147","C","20140429","4800","24","0"
"Q01457147","A","20140508","16500","16","0"
"Q01457147","D","20140517","4950","74","0"
"Q01457147","D","20140529","10800","162","0"
"Q01457147","A","20140602","20000","100","0"
"Q01457147","D","20140603","10000","150","0"
"Q01457147","E","20140603","4700","70","0"
"Q01457147","A","20140619","7000","35","0"
"Q01457147","C","20140627","3000","13","0"
"Q01457147","A","20140629","26600","14","12100"
"Q01457147","D","20140630","8650","129","0"
"Q01457147","A","20140708","137120","684","0"
"Q01457147","C","20140708","5000","13","0"
"Q01457147","C","20140710","5000","0","5000"
"Q01457147","C","20140712","8900","31","0"
"Q01457147","C","20140721","5000","25","0"
"Q01457147","A","20140729","72900","304","0"
"Q01457147","A","20140731","39220","75","0"
"Q01457147","C","20140804","1000","5","0"
"Q01457147","C","20140815","1400","7","0"
"Q01457147","C","20140821","3000","15","0"
"Q01457147","C","20140826","1000","5","0"
"Q01457147","A","20140831","31350","156","0"
"Q01457147","C","20140910","4400","22","0"
"Q01457147","C","20140911","8200","41","0"
"Q01457147","A","20140916","4960","24","0"
"Q01457147","E","20140916","18300","245","0"
"Q01457147","C","20140917","3200","16","0"
"Q49548644","A","20140809","20000","20","0"
"Q25514327","A","20140413","79900","79","0"
"Q25514327","B","20140525","75500","75","0"
"Q25514327","A","20140601","128470","642","0"
"Q25514327","A","20140820","77000","385","0"
"Q34128157","A","20140926","25800","25","0"
"Q33690747","A","20140404","183000","183","0"
"Q33690747","A","20140504","84800","424","0"
"Q33690747","A","20140531","7500","7","0"
"Q33690747","A","20140624","24000","24","0"
"Q33690747","A","20140713","26000","26","0"
"Q33690747","C","20140803","9000","45","0"
"Q33690747","A","20140824","69000","69","0"
"Q33690747","C","20140830","3500","17","0"
"Q33690747","A","20140913","138500","138","0"
"Q47175457","E","20140420","15500","155","0"
"Q47175457","A","20140511","50000","50","0"
"Q47175457","A","20140606","87100","86","0"
"Q47175457","A","20140608","29000","29","0"
"Q47175457","A","20140626","78000","78","0"
"Q47175457","A","20140628","89430","89","0"
"Q47175457","B","20140705","143790","142","0"
"Q47175457","A","20140713","113300","111","0"
"Q47175457","A","20140803","11350","11","0"
"Q47175457","A","20140906","8500","8","0"
"Q47367848","E","20140420","4850","48","0"
"Q47367848","A","20140430","35050","175","0"
"Q47367848","E","20140501","7900","79","0"
"Q47367848","A","20140503","19000","95","0"
"Q47367848","A","20140506","41000","205","0"
"Q47367848","E","20140528","7450","74","0"
"Q47367848","E","20140601","7450","74","0"
"Q47367848","E","20140615","7900","79","0"
"Q47367848","E","20140628","4700","47","0"
"Q47367848","E","20140706","7900","79","0"
"Q47367848","E","20140713","9850","98","0"
"Q47367848","C","20140723","3700","6","0"
"Q47367848","C","20140724","1100","5","0"
"Q47367848","A","20140802","7900","7","0"
"Q47367848","E","20140802","7900","79","0"
"Q47367848","A","20140809","4700","4","0"
"Q47367848","E","20140809","4700","47","0"
"Q47367848","A","20140912","25200","24","0"
"Q47367848","E","20140912","4700","47","0"
"Q23645935","A","20140428","32000","120","0"
"Q23645935","A","20140515","123500","617","0"
"Q23645935","A","20140518","99750","498","0"
"Q23645935","A","20140623","240000","920","0"
"Q23645935","A","20140710","17900","89","0"
"Q23645935","A","20140720","109250","546","0"
"Q23645935","D","20140820","9200","92","0"
"Q23645935","A","20140830","163000","503","0"
"Q23645935","D","20140919","11850","118","0"
"Q23645935","A","20140921","51100","51","0"
"Q23645935","A","20140927","112000","400","0"
"Q47491354","A","20140626","10000","10","0"
"Q09980679","A","20140405","6600","6","0"
"Q09980679","A","20140412","32700","32","0"
"Q09980679","A","20140417","29000","29","0"
"Q09980679","A","20140423","26400","26","0"
"Q09980679","A","20140427","68500","67","0"
"Q09980679","A","20140510","4450","4","0"
"Q09980679","E","20140518","9500","95","0"
"Q09980679","A","20140610","4190","4","0"
"Q09980679","A","20140626","29000","29","0"
"Q09980679","A","20140705","9100","9","0"
"Q09980679","E","20140711","11150","111","0"
"Q09980679","A","20140812","13800","13","0"
"Q09980679","A","20140826","3300","3","0"
"Q09980679","A","20140907","9900","9","0"
"Q09980679","B","20140910","6600","6","0"
"Q53271866","B","20140531","31000","30","0"
"Q53271866","B","20140628","66000","66","0"
"Q05606730","D","20140408","1700","17","0"
"Q26207647","A","20140823","209500","209","0"
"Q59695683","A","20140412","39120","195","0"
"Q59695683","B","20140412","69090","68","0"
"Q59695683","B","20140726","12800","12","0"
"Q59695683","A","20140913","7000","7","0"
"Q59695683","B","20140913","34500","34","0"
"Q82298502","B","20140515","2250","2","0"
"Q82298502","E","20140519","8550","85","0"
"Q82298502","B","20140610","22670","22","0"
"Q82298502","D","20140618","3800","57","0"
"Q82298502","C","20140723","1800","9","0"
"Q82298502","C","20140726","1800","9","0"
"Q82298502","C","20140729","1800","9","0"
"Q82298502","C","20140807","1800","9","0"
"Q82298502","C","20140812","1400","7","0"
"Q82298502","D","20140823","3250","32","0"
"Q82298502","C","20140920","2700","13","0"
"Q09588334","A","20140802","40000","39","0"
"Q09588334","A","20140816","253000","253","0"
"Q62535057","D","20140610","14200","142","0"
"Q20114154","C","20140403","1600","8","0"
"Q20114154","A","20140405","62000","310","0"
"Q20114154","C","20140408","3900","19","0"
"Q20114154","C","20140410","4900","24","0"
"Q20114154","C","20140414","3900","19","0"
"Q20114154","C","20140415","3500","17","0"
"Q20114154","C","20140416","4500","22","0"
"Q20114154","C","20140417","1300","6","0"
"Q20114154","B","20140419","136750","136","0"
"Q20114154","C","20140421","3900","19","0"
"Q20114154","C","20140424","3400","17","0"
"Q20114154","A","20140506","47700","46","0"
"Q20114154","C","20140521","1800","9","0"
"Q20114154","C","20140528","1950","9","0"
"Q20114154","A","20140530","54000","270","0"
"Q20114154","C","20140530","1500","7","0"
"Q20114154","A","20140605","158000","790","0"
"Q20114154","A","20140606","61200","306","0"
"Q20114154","B","20140606","73780","73","0"
"Q20114154","C","20140609","900","4","0"
"Q20114154","C","20140613","1400","7","0"
"Q20114154","C","20140617","1400","7","0"
"Q20114154","A","20140622","99800","99","0"
"Q20114154","C","20140702","10600","32","0"
"Q20114154","C","20140709","2900","14","0"
"Q20114154","C","20140710","1400","7","0"
"Q20114154","E","20140718","1450","14","0"
"Q20114154","A","20140719","151200","756","0"
"Q20114154","A","20140720","366400","366","0"
"Q20114154","A","20140722","25000","65","0"
"Q20114154","A","20140810","155000","155","0"
"Q20114154","C","20140825","2700","13","0"
"Q20114154","A","20140830","39900","39","0"
"Q20114154","C","20140903","1200","6","0"
"Q20114154","C","20140904","1400","7","0"
"Q20114154","A","20140919","44100","220","0"
"Q63324585","A","20140427","231000","307","0"
"Q63324585","B","20140517","221190","219","0"
"Q63324585","C","20140711","400","2","0"
"Q63324585","A","20140726","362800","361","0"
"Q63324585","B","20140726","234780","234","0"
"Q63324585","A","20140815","343800","343","0"
"Q63324585","A","20140826","98800","98","0"
"Q63324585","A","20140830","315200","315","0"
"Q79812805","A","20140404","50000","50","0"
"Q79812805","B","20140404","25280","25","0"
"Q79812805","A","20140416","91750","458","0"
"Q79812805","B","20140418","31940","31","0"
"Q79812805","A","20140423","154000","154","0"
"Q79812805","A","20140426","56060","56","0"
"Q79812805","B","20140426","31340","31","0"
"Q79812805","A","20140427","35300","63","0"
"Q79812805","A","20140430","55100","54","0"
"Q79812805","A","20140501","184000","624","0"
"Q79812805","C","20140501","7750","38","0"
"Q79812805","A","20140507","12000","60","0"
"Q79812805","A","20140510","216900","808","0"
"Q79812805","A","20140514","6500","32","0"
"Q79812805","B","20140514","77650","77","0"
"Q79812805","A","20140518","96000","136","0"
"Q79812805","A","20140523","176000","176","0"
"Q79812805","A","20140524","29900","29","0"
"Q79812805","A","20140525","151500","151","0"
"Q79812805","E","20140525","3750","56","0"
"Q79812805","A","20140528","75000","75","0"
"Q79812805","A","20140530","27000","135","0"
"Q79812805","A","20140601","89700","104","0"
"Q79812805","A","20140611","5000","25","0"
"Q79812805","A","20140613","34760","33","0"
"Q79812805","A","20140621","149000","149","0"
"Q79812805","A","20140623","94000","93","0"
"Q79812805","A","20140628","270900","350","0"
"Q79812805","E","20140628","9350","93","0"
"Q79812805","E","20140629","7800","117","0"
"Q79812805","A","20140705","118300","130","0"
"Q79812805","A","20140712","20000","20","0"
"Q79812805","A","20140713","100000","100","0"
"Q79812805","A","20140722","39900","199","0"
"Q79812805","A","20140724","239000","239","0"
"Q79812805","A","20140725","140000","140","0"
"Q79812805","A","20140727","12000","12","0"
"Q79812805","A","20140805","89200","89","0"
"Q79812805","A","20140809","18000","17","0"
"Q79812805","A","20140813","196000","196","0"
"Q79812805","A","20140816","3500","3","0"
"Q79812805","A","20140823","29900","29","0"
"Q79812805","A","20140825","354000","354","0"
"Q79812805","B","20140825","57370","57","0"
"Q79812805","A","20140831","99000","99","0"
"Q79812805","A","20140911","174400","173","0"
"Q79812805","B","20140911","33290","33","0"
"Q79812805","A","20140913","109000","109","0"
"Q79812805","B","20140916","41240","41","0"
"Q79812805","A","20140918","79000","79","0"
"Q79812805","A","20140920","5500","5","0"
"Q26922124","A","20140415","183560","183","0"
"Q26922124","B","20140429","6830","6","0"
"Q26922124","B","20140515","38800","38","0"
"Q26922124","B","20140707","7920","7","0"
"Q26922124","B","20140711","49900","49","0"
"Q26922124","B","20140814","21440","21","0"
"Q26922124","A","20140916","63000","63","0"
"Q16738885","B","20140412","37020","37","0"
"Q16738885","B","20140414","19250","19","0"
"Q16738885","B","20140420","25490","25","0"
"Q16738885","B","20140508","15450","15","0"
"Q16738885","B","20140517","13000","13","0"
"Q16738885","B","20140703","5750","5","0"
"Q16738885","E","20140712","9350","93","0"
"Q16738885","E","20140719","4700","47","0"
"Q16738885","E","20140726","9350","93","0"
"Q16738885","B","20140729","7810","7","0"
"Q16738885","B","20140804","3940","3","0"
"Q16738885","E","20140816","4700","47","0"
"Q16738885","E","20140817","12150","121","0"
"Q16738885","E","20140823","4700","47","0"
"Q16738885","E","20140830","4700","47","0"
"Q16738885","B","20140907","16000","16","0"
"Q03632353","D","20140511","11700","117","0"
"Q03632353","A","20140605","19000","55","0"
"Q03632353","A","20140627","32800","124","0"
"Q03632353","A","20140802","11200","11","0"
"Q03632353","A","20140803","346500","346","0"
"Q03632353","A","20140809","40000","40","0"
"Q03632353","A","20140812","11400","11","0"
"Q03632353","D","20140812","6500","65","0"
"Q03632353","A","20140816","23060","20","1530"
"Q03632353","B","20140818","12500","12","0"
"Q03632353","C","20140822","6000","21","0"
"Q03632353","C","20140831","2000","10","0"
"Q03632353","A","20140902","5500","5","0"
"Q03632353","A","20140910","3000","3","0"
"Q03632353","D","20140910","6000","60","0"
"Q03632353","B","20140916","4000","4","0"
"Q18373936","D","20140406","4000","40","0"
"Q18373936","A","20140819","189000","189","0"
"Q01344017","C","20140424","2000","10","0"
"Q01344017","A","20140524","78100","78","0"
"Q01344017","A","20140621","117000","117","0"
"Q01344017","A","20140824","391700","391","0"
"Q41997168","A","20140425","39000","39","0"
"Q41997168","E","20140425","10450","104","0"
"Q41997168","A","20140620","80800","80","0"
"Q41997168","A","20140802","225580","225","0"
"Q41997168","E","20140802","7900","79","0"
"Q41997168","A","20140807","74900","74","0"
"Q41997168","D","20140821","5050","75","0"
"Q41997168","A","20140905","16900","16","0"
"Q41997168","D","20140906","2450","36","0"
"Q40057648","C","20140407","4500","22","0"
"Q40057648","E","20140425","5800","58","0"
"Q40057648","C","20140426","12800","64","0"
"Q40057648","A","20140507","310900","1458","0"
"Q40057648","A","20140509","299500","496","200000"
"Q40057648","A","20140614","170000","0","170000"
"Q40057648","E","20140614","4200","42","0"
"Q40057648","A","20140622","256700","1283","0"
"Q40057648","A","20140701","139810","699","0"
"Q40057648","C","20140705","7600","38","0"
"Q40057648","A","20140706","238190","1190","0"
"Q40057648","C","20140707","7000","27","0"
"Q40057648","A","20140712","367100","231","160000"
"Q40057648","A","20140714","398780","1241","0"
"Q40057648","C","20140720","8700","43","0"
"Q40057648","C","20140805","14150","70","0"
"Q40057648","C","20140825","1700","8","0"
"Q40057648","A","20140919","352800","328","200000"
"Q13273701","A","20140513","24550","24","0"
"Q13273701","A","20140520","7000","35","0"
"Q13273701","A","20140523","19250","19","0"
"Q13273701","E","20140523","7800","78","0"
"Q13273701","A","20140529","14800","14","0"
"Q13273701","D","20140609","4500","45","0"
"Q13273701","A","20140611","67850","117","5000"
"Q13273701","E","20140611","8400","84","0"
"Q13273701","A","20140612","49000","49","0"
"Q13273701","C","20140720","3800","19","0"
"Q13273701","D","20140820","7250","72","0"
"Q78762747","A","20140426","265490","1268","0"
"Q78762747","C","20140517","4700","23","0"
"Q78762747","A","20140621","44000","220","0"
"Q78762747","A","20140911","10000","10","0"
"Q04606622","B","20140502","16080","16","0"
"Q04606622","C","20140627","17600","44","0"
"Q04606622","C","20140720","2200","11","0"
"Q04606622","C","20140727","1800","9","0"
"Q04606622","A","20140824","185000","185","0"
"Q04606622","A","20140827","84000","83","0"
"Q09492813","A","20140604","43960","43","0"
"Q09492813","A","20140625","37800","37","0"
"Q09492813","D","20140701","5950","59","0"
"Q09492813","A","20140912","4960","4","0"
"Q66725290","A","20140406","81140","405","0"
"Q66725290","A","20140407","59000","295","0"
"Q66725290","A","20140408","15000","15","0"
"Q66725290","A","20140413","100000","500","0"
"Q66725290","A","20140414","60000","300","0"
"Q66725290","A","20140427","15000","15","0"
"Q66725290","A","20140429","10200","51","0"
"Q66725290","A","20140430","10000","50","0"
"Q66725290","A","20140504","217550","1087","0"
"Q66725290","A","20140509","91000","455","0"
"Q66725290","A","20140511","20000","100","0"
"Q66725290","A","20140516","50000","250","0"
"Q66725290","A","20140519","19000","95","0"
"Q66725290","A","20140601","45000","225","0"
"Q66725290","A","20140602","79100","3","0"
"Q66725290","A","20140610","41800","209","0"
"Q66725290","A","20140630","224500","1102","2000"
"Q66725290","A","20140714","111000","535","2000"
"Q66725290","A","20140720","6000","30","0"
"Q66725290","A","20140806","69000","345","0"
"Q66725290","A","20140809","285800","1069","0"
"Q66725290","A","20140905","55000","275","0"
"Q66725290","A","20140906","45000","45","0"
"Q66725290","E","20140906","8500","127","0"
"Q66725290","A","20140919","12450","62","0"
"Q66725290","D","20140919","12450","124","0"
"Q66725290","A","20140925","80000","400","0"
"Q66725290","E","20140925","10000","150","0"
"Q72113280","A","20140612","100000","100","0"
"Q72113280","A","20140628","23200","23","0"
"Q72113280","A","20140819","21600","21","0"
"Q72113280","A","20140822","118000","118","0"
"Q72113280","A","20140930","21500","21","0"
"Q52425260","A","20140514","137800","137","0"
"Q52425260","A","20140525","132800","132","0"
"Q52425260","A","20140604","63000","63","0"
"Q52425260","A","20140727","84700","84","0"
"Q52425260","A","20140903","35000","35","0"
"Q70447336","A","20140409","23850","119","0"
"Q70447336","B","20140418","146840","146","0"
"Q70447336","E","20140501","10650","106","0"
"Q70447336","E","20140504","20850","208","0"
"Q70447336","A","20140717","108000","540","0"
"Q70447336","B","20140717","26050","130","0"
"Q70447336","A","20140811","57700","261","0"
"Q70447336","A","20140819","42000","210","0"
"Q70447336","B","20140828","141670","705","0"
"Q97864726","B","20140402","31800","31","0"
"Q97864726","B","20140403","64450","64","0"
"Q97864726","B","20140411","32737","31","0"
"Q97864726","B","20140421","41990","41","0"
"Q97864726","B","20140423","30500","30","0"
"Q97864726","A","20140502","79000","79","0"
"Q97864726","B","20140505","28500","28","0"
"Q97864726","B","20140508","54980","54","0"
"Q97864726","B","20140520","38430","38","0"
"Q97864726","B","20140526","30980","30","0"
"Q97864726","B","20140603","47148","43","0"
"Q97864726","B","20140605","34900","34","0"
"Q97864726","B","20140610","40050","40","0"
"Q97864726","B","20140707","31290","156","0"
"Q97864726","B","20140711","34000","170","0"
"Q97864726","B","20140715","30120","150","0"
"Q97864726","B","20140717","54040","270","0"
"Q97864726","B","20140725","32230","161","0"
"Q97864726","B","20140726","15250","75","0"
"Q97864726","B","20140731","35222","166","0"
"Q97864726","B","20140805","33550","167","0"
"Q97864726","B","20140818","35980","179","0"
"Q97864726","B","20140825","32380","160","0"
"Q97864726","B","20140901","61070","224","16270"
"Q97864726","B","20140902","19400","7","0"
"Q97864726","B","20140903","31240","156","0"
"Q97864726","B","20140904","38940","194","0"
"Q68187559","E","20140511","9900","99","0"
"Q68187559","D","20140604","6300","63","0"
"Q68187559","B","20140704","9200","9","0"
"Q68187559","D","20140715","12550","125","0"
"Q68187559","B","20140912","3670","3","0"
"Q73950951","B","20140412","95510","70","0"
"Q73950951","B","20140413","108990","108","0"
"Q73950951","A","20140523","100600","503","0"
"Q73950951","A","20140525","22100","110","0"
"Q73950951","A","20140604","35500","65","0"
"Q73950951","A","20140627","37800","189","0"
"Q73950951","A","20140729","56000","56","0"
"Q73950951","B","20140913","16500","16","0"
"Q26460356","E","20140617","5250","52","0"
"Q26460356","E","20140714","5250","52","0"
"Q26460356","E","20140812","5250","52","0"
"Q26460356","A","20140909","17000","17","0"
"Q26460356","E","20140916","3750","37","0"
"Q26460356","A","20140927","266000","266","0"
"Q02509556","B","20140630","94300","94","0"
"Q02509556","B","20140708","1700","1","0"
"Q02509556","A","20140713","16000","16","0"
"Q02509556","B","20140714","46150","46","0"
"Q02509556","B","20140816","35000","35","0"
"Q02509556","A","20140909","125800","125","0"
"Q02509556","A","20140920","39800","39","0"
"Q02509556","B","20140922","22800","22","0"
"Q78813019","A","20140426","23460","23","0"
"Q78813019","A","20140501","52000","52","0"
"Q78813019","A","20140505","36700","36","0"
"Q78813019","A","20140510","17740","17","0"
"Q78813019","A","20140601","11560","11","0"
"Q78813019","A","20140621","20500","42","0"
"Q78813019","A","20140628","49200","48","0"
"Q78813019","A","20140720","20460","19","0"
"Q78813019","A","20140803","40500","40","0"
"Q87783568","B","20140605","53500","53","0"
"Q55631433","D","20140405","4300","43","0"
"Q55631433","D","20140429","5050","50","0"
"Q55631433","D","20140802","3850","38","0"
"Q55631433","D","20140829","2000","20","0"
"Q05795213","D","20140405","5650","56","0"
"Q05795213","A","20140426","90000","450","0"
"Q05795213","A","20140531","189000","189","0"
"Q05795213","A","20140601","91000","455","0"
"Q05795213","D","20140621","5800","87","0"
"Q05795213","D","20140711","3750","56","0"
"Q05795213","D","20140714","4300","64","0"
"Q98367555","E","20140503","4400","0","4400"
"Q98367555","D","20140703","5550","55","0"
"Q29192075","B","20140605","70500","70","0"
"Q29192075","D","20140605","10300","103","0"
"Q29192075","C","20140615","6920","34","0"
"Q29192075","C","20140920","4200","21","0"
"Q88631015","A","20140406","84000","420","0"
"Q88631015","A","20140511","22800","114","0"
"Q88631015","B","20140518","72290","72","0"
"Q88631015","A","20140606","10000","50","0"
"Q88631015","A","20140627","213800","213","0"
"Q88631015","B","20140628","111820","111","0"
"Q88631015","A","20140705","16000","16","0"
"Q88631015","B","20140705","33500","33","0"
"Q88631015","A","20140806","10000","10","0"
"Q88631015","B","20140806","41140","41","0"
"Q88631015","A","20140917","192060","192","0"
"Q88631015","A","20140920","43700","43","0"
"Q88631015","B","20140920","12800","12","0"
"Q73562495","B","20140417","121660","121","0"
"Q73562495","A","20140418","107900","107","0"
"Q73562495","A","20140424","44000","300","0"
"Q73562495","A","20140425","15000","15","0"
"Q73562495","D","20140426","2100","21","0"
"Q73562495","A","20140521","212500","212","0"
"Q73562495","B","20140522","82980","82","0"
"Q73562495","B","20140626","75800","75","0"
"Q73562495","A","20140627","210000","210","0"
"Q73562495","B","20140627","120800","120","0"
"Q73562495","A","20140703","90000","90","0"
"Q73562495","B","20140709","113830","565","0"
"Q73562495","A","20140712","277000","277","0"
"Q73562495","A","20140715","174400","174","0"
"Q73562495","B","20140717","94060","470","0"
"Q73562495","B","20140724","183450","915","0"
"Q73562495","B","20140812","28000","140","0"
"Q73562495","B","20140813","83770","415","0"
"Q73562495","B","20140827","216000","1080","0"
"Q73562495","A","20140901","155000","155","0"
"Q73562495","A","20140913","33550","33","0"
"Q73562495","A","20140916","101000","101","0"
"Q73562495","B","20140916","111920","3555","0"
"Q73562495","B","20140921","1100","5","0"
"Q73562495","A","20140930","198000","198","0"
"Q27477247","E","20140506","9700","145","0"
"Q27477247","C","20140517","6000","30","0"
"Q27477247","C","20140617","4300","21","0"
"Q27477247","C","20140721","5850","29","0"
"Q27477247","C","20140807","4500","22","0"
"Q27477247","C","20140826","12800","64","0"
"Q27477247","C","20140829","2900","14","0"
"Q51595503","A","20140418","327000","325","1000"
"Q51595503","A","20140419","5000","5","0"
"Q51595503","A","20140518","2500","2","0"
"Q51595503","A","20140528","79000","79","0"
"Q51595503","E","20140619","4700","47","0"
"Q51595503","A","20140630","231040","230","0"
"Q51595503","A","20140722","146200","145","0"
"Q51595503","D","20140821","3300","33","0"
"Q51595503","A","20140910","320300","320","0"
"Q51595503","D","20140917","2200","22","0"
"Q51595503","A","20140927","49000","49","0"
"Q91392552","B","20140401","243750","1218","0"
"Q91392552","B","20140402","68740","343","0"
"Q91392552","D","20140426","7450","74","0"
"Q91392552","D","20140530","13650","136","0"
"Q91392552","D","20140606","3450","34","0"
"Q91392552","B","20140703","31090","155","0"
"Q91392552","C","20140707","7600","38","0"
"Q91392552","E","20140719","9050","90","0"
"Q91392552","E","20140726","9450","94","0"
"Q91392552","A","20140809","52300","51","0"
"Q91392552","D","20140814","15600","156","0"
"Q91392552","D","20140913","6650","66","0"
"Q91392552","A","20140921","47600","238","0"
"Q98809133","C","20140416","9400","34","0"
"Q98809133","B","20140423","19100","19","0"
"Q98809133","C","20140508","800","4","0"
"Q98809133","B","20140514","35800","35","0"
"Q98809133","C","20140514","4000","7","0"
"Q98809133","C","20140519","3000","15","0"
"Q98809133","B","20140528","7720","7","0"
"Q98809133","D","20140602","4300","43","0"
"Q98809133","C","20140702","3250","16","0"
"Q98809133","B","20140706","14530","14","0"
"Q98809133","E","20140706","3750","37","0"
"Q98809133","D","20140806","5200","0","5200"
"Q98809133","C","20140817","2500","12","0"
"Q98809133","D","20140820","4500","0","4500"
"Q98809133","B","20140821","46900","46","0"
"Q98809133","B","20140909","18000","18","0"
"Q98809133","E","20140911","7600","76","0"
"Q98809133","C","20140921","3400","17","0"
"Q98809133","D","20140925","4300","0","4300"
"Q98809133","A","20140928","382000","382","0"
"Q98809133","E","20140928","5500","52","0"
"Q76522768","C","20140410","5000","25","0"
"Q76522768","C","20140414","3900","19","0"
"Q76522768","C","20140415","2500","12","0"
"Q76522768","C","20140418","3000","15","0"
"Q76522768","D","20140530","10550","105","0"
"Q76522768","C","20140601","1950","9","0"
"Q76522768","C","20140602","10100","50","0"
"Q76522768","D","20140616","3250","32","0"
"Q76522768","C","20140617","4500","22","0"
"Q76522768","C","20140708","950","4","0"
"Q76522768","C","20140829","2500","12","0"
"Q76522768","C","20140917","3000","15","0"
"Q76522768","D","20140920","10000","100","0"
"Q56940529","A","20140413","158000","158","0"
"Q56940529","B","20140507","31540","0","31540"
"Q56940529","B","20140522","32460","32","0"
"Q56940529","B","20140529","31310","31","0"
"Q56940529","B","20140602","5900","5","0"
"Q56940529","B","20140612","30230","30","0"
"Q56940529","B","20140623","5900","5","0"
"Q56940529","B","20140624","31960","31","0"
"Q56940529","B","20140626","30580","29","0"
"Q56940529","B","20140702","45320","45","0"
"Q56940529","B","20140710","5900","5","0"
"Q56940529","A","20140923","9000","45","0"
"Q61673453","A","20140622","22000","22","0"
"Q61673453","D","20140821","3300","33","0"
"Q61673453","C","20140914","2700","13","0"
"Q02858210","A","20140428","3000","3","0"
"Q02858210","A","20140501","25000","25","0"
"Q02858210","C","20140711","3550","15","0"
"Q02858210","A","20140831","62500","62","0"
"Q02858210","A","20140906","115400","115","0"
"Q39222929","C","20140617","2900","11","0"
"Q39222929","D","20140907","13500","135","0"
"Q22963464","A","20140430","40000","40","0"
"Q22963464","A","20140507","232000","232","0"
"Q22963464","A","20140605","32200","32","0"
"Q22963464","A","20140620","38000","38","0"
"Q22963464","A","20140823","85000","85","0"
"Q22963464","B","20140913","99800","99","0"
"Q62342781","A","20140627","13000","65","0"
"Q62342781","C","20140627","9000","22","0"
"Q62342781","A","20140721","27500","27","0"
"Q62342781","C","20140729","5400","27","0"
"Q62342781","C","20140805","3800","11","0"
"Q62342781","C","20140814","13000","40","0"
"Q62342781","A","20140822","125000","125","0"
"Q62342781","A","20140823","24000","24","0"
"Q62342781","B","20140823","34700","33","0"
"Q62342781","E","20140823","4200","42","0"
"Q62342781","A","20140903","27800","27","0"
"Q62342781","A","20140906","84000","83","0"
"Q62342781","E","20140906","4850","48","0"
"Q62342781","A","20140924","37800","37","0"
"Q62342781","C","20140930","2700","13","0"
"Q81166503","B","20140802","32550","32","0"
"Q81166503","B","20140816","2000","2","0"
"Q81166503","A","20140826","100000","100","0"
"Q96338124","A","20140407","12800","12","0"
"Q96338124","A","20140414","13900","13","0"
