"ID","거래식별ID","점포ID","거래일자","거래시간대","상품대분류명","상품중분류명","구매건수","구매금액"
"Q48305250","A004663","AA","20140506","17","낙농","발효유","1","1390"
"Q48305250","A005030","AA","20140509","20","음주류","주류","2","4500"
"Q48305250","A005299","AA","20140511","22","면과자","라면","1","990"
"Q48305250","A005799","AA","20140514","21","면과자","쿠키케이크","1","2990"
"Q48305250","A005912","AA","20140515","19","음주류","주류","1","2090"
"Q48305250","A006354","AA","20140518","21","음주류","주류","1","1550"
"Q48305250","A007200","AA","20140525","17","야채","두채류","1","1280"
"Q48305250","A007569","AA","20140527","22","면과자","캔디껌류","1","1000"
"Q48305250","A007569","AA","20140527","22","면과자","쿠키케이크","2","5980"
"Q48305250","A007708","AA","20140528","19","델리카","간편간식","1","1990"
"Q48305250","A007826","AA","20140529","20","면과자","캔디껌류","1","990"
"Q48305250","A007826","AA","20140529","20","음주류","음료","1","750"
"Q48305250","A008149","AA","20140601","18","음주류","주류","1","1440"
"Q48305250","A009008","AA","20140607","20","일상용품","주방주거세제","1","3900"
"Q48305250","A009591","AA","20140612","19","델리카","간편간식","1","5990"
"Q48305250","A010261","AA","20140617","18","면과자","스낵","1","1040"
"Q48305250","A010678","AA","20140620","17","일반식품","가공건식품","1","3990"
"Q48305250","A010846","AA","20140621","18","면과자","쿠키케이크","1","2750"
"Q48305250","A011565","AA","20140626","18","음주류","음료","1","2500"
"Q48305250","A012710","AA","20140704","22","면과자","스낵","1","1000"
"Q48305250","A012710","AA","20140704","22","면과자","쿠키케이크","2","1980"
"Q48305250","A012710","AA","20140704","22","음주류","주류","1","2200"
"Q48305250","A013003","AA","20140706","17","음주류","음료","2","1540"
"Q48305250","A013455","AA","20140709","17","면과자","쿠키케이크","1","990"
"Q48305250","A013455","AA","20140709","17","음주류","주류","2","4600"
"Q48305250","A013937","AA","20140713","22","음주류","주류","1","1450"
"Q48305250","A014152","AA","20140714","18","냉장","냉장농산","1","3580"
"Q48305250","A014402","AA","20140715","21","일상용품","구강용품","1","7700"
"Q48305250","A014458","AA","20140716","17","냉동","아이스크림","2","700"
"Q48305250","A014727","AA","20140717","17","일반식품","병통조림","1","1000"
"Q48305250","A015221","AA","20140720","18","일상용품","화장지","1","6990"
"Q48305250","A015347","AA","20140721","17","낙농","냉장음료","1","1080"
"Q48305250","A015347","AA","20140721","17","야채","엽채류","1","1000"
"Q48305250","A015774","AA","20140724","20","음주류","음료","2","2000"
"Q48305250","A015830","AA","20140725","18","음주류","주류","1","2090"
"Q48305250","A016054","AA","20140726","22","냉장","냉장축산","1","6580"
"Q48305250","A016054","AA","20140726","22","음주류","기타음주류","4","160"
"Q48305250","A016054","AA","20140726","22","음주류","주류","1","1260"
"Q48305250","A016418","AA","20140728","20","냉동","아이스크림","1","6000"
"Q48305250","A016857","AA","20140731","21","낙농","발효유","1","1990"
"Q48305250","A017300","AA","20140803","17","면과자","라면","1","950"
"Q48305250","A017536","AA","20140804","17","면과자","스낵","2","1200"
"Q48305250","A017536","AA","20140804","17","음주류","주류","2","2520"
"Q48305250","A018283","AA","20140809","17","음주류","음료","2","6600"
"Q48305250","A019062","AA","20140814","18","낙농","냉장음료","1","750"
"Q48305250","A019291","AA","20140816","18","음주류","음료","1","550"
"Q48305250","A019659","AA","20140818","20","낙농","우유","1","1920"
"Q48305250","A019659","AA","20140818","20","면과자","라면","1","990"
"Q48305250","A021845","AA","20140902","20","면과자","라면","1","3360"
"Q48305250","A023217","AA","20140911","20","음주류","주류","1","1490"
"Q48305250","A023616","AA","20140914","18","냉장","냉장축산","1","5980"
"Q48305250","A023616","AA","20140914","18","음주류","음료","1","900"
"Q48305250","A024176","AA","20140917","20","면과자","스낵","2","3980"
"Q48305250","A024176","AA","20140917","20","면과자","쿠키케이크","1","1760"
"Q48305250","A024176","AA","20140917","20","일상용품","두발용품","1","3000"
"Q48305250","A024765","AA","20140921","17","음주류","음료","2","2000"
"Q48305250","A025731","AA","20140928","17","냉장","냉장수산","1","1100"
"Q48305250","A025731","AA","20140928","17","야채","과채류","1","690"
"Q48305250","A025731","AA","20140928","17","음주류","음료","1","990"
"Q48305250","A025916","AA","20140929","17","야채","계란류","1","4990"
"Q48305250","A026068","AA","20141001","17","냉장","냉장농산","1","1750"
"Q48305250","A026068","AA","20141001","17","음주류","음료","1","1000"
"Q48305250","A026219","AA","20141002","17","냉장","냉장면","1","1200"
"Q48305250","A026219","AA","20141002","17","냉장","냉장수산","1","2440"
"Q48367818","A032420","BB","20140814","11","청과","토마토자두메론","1","5990"
"Q48384536","A027028","BB","20140405","12","낙농","우유","1","3980"
"Q48384536","A027028","BB","20140405","12","일반식품","병통조림","2","7980"
"Q48384536","A027758","BB","20140424","17","냉장","냉장수산","1","3480"
"Q48384536","A027831","BB","20140426","12","수산","기타수산","1","5000"
"Q48384536","A028118","BB","20140503","13","낙농","발효유","1","1190"
"Q48384536","A028118","BB","20140503","13","냉동","아이스크림","1","9700"
"Q48384536","A028316","BB","20140509","18","일반식품","병통조림","1","1500"
"Q48384536","A028958","BB","20140524","14","면과자","초콜렛","1","2400"
"Q48384536","A030574","BB","20140702","19","델리카","식사류","1","1500"
"Q48384536","A030574","BB","20140702","19","청과","바나나수입기타","1","12000"
"Q48384536","A030646","BB","20140703","16","곡물","양곡","1","39900"
"Q48384536","A030646","BB","20140703","16","낙농","발효유","2","1300"
"Q48384536","A030646","BB","20140703","16","일반식품","병통조림","1","3990"
"Q48384536","A030664","BB","20140703","16","일반식품","병통조림","1","3990"
"Q48384536","A030665","BB","20140703","16","곡물","양곡","1","39900"
"Q48384536","A030665","BB","20140703","16","일반식품","병통조림","2","11890"
"Q48384536","A030665","BB","20140703","16","일상용품","세탁세제","2","11960"
"Q48384536","A031818","BB","20140731","19","일반식품","병통조림","1","4900"
"Q48384536","A032102","BB","20140806","17","야채","근채류","3","300"
"Q48384536","A034320","BB","20140925","15","일상용품","위생용품","1","7990"
"Q48384536","A034320","BB","20140925","15","조미료류","장류","1","16900"
"Q48384536","A034320","BB","20140925","15","청과","딸기복숭아감","1","5990"
"Q48384536","A034320","BB","20140925","15","청과","바나나수입기타","1","2990"
"Q48398986","A029422","BB","20140605","15","냉동","아이스크림","1","1200"
"Q48439765","A049551","DD","20140408","22","면과자","라면","2","4410"
"Q48439765","A049716","DD","20140410","22","낙농","우유","1","3490"
"Q48439765","A050046","DD","20140415","22","수산","건어류","1","3990"
"Q48439765","A050418","DD","20140420","22","델리카","베이커리","1","2000"
"Q48439765","A050457","DD","20140421","21","면과자","쿠키케이크","1","2990"
"Q48439765","A050457","DD","20140421","21","일상용품","두발용품","1","5980"
"Q48439765","A050564","DD","20140422","21","냉장","냉장농산","1","1800"
"Q48439765","A050652","DD","20140423","21","조미료류","케첩마요네즈","1","3250"
"Q48439765","A050815","DD","20140425","19","낙농","발효유","1","2990"
"Q48439765","A051164","DD","20140430","22","일상용품","두발용품","1","9900"
"Q48439765","A051374","DD","20140503","20","면과자","라면","1","2850"
"Q48439765","A051434","DD","20140504","21","낙농","우유","1","3850"
"Q48439765","A052135","DD","20140514","22","축산","국내산돈육","1","3845"
"Q48439765","A052227","DD","20140516","19","야채","엽채류","1","1500"
"Q48439765","A052822","DD","20140524","20","수산","기타수산","1","14900"
"Q48439765","A052822","DD","20140524","20","야채","엽채류","1","1490"
"Q48439765","A053473","DD","20140602","20","축산","국내산돈육","1","5062"
"Q48439765","A053628","DD","20140604","18","야채","두채류","1","3990"
"Q48439765","A053932","DD","20140609","20","조미료류","케첩마요네즈","1","3900"
"Q48439765","A054054","DD","20140610","20","냉장","냉장축산","1","4890"
"Q48439765","A054202","DD","20140612","21","낙농","치즈버터","1","6800"
"Q48439765","A054202","DD","20140612","21","일반식품","병통조림","1","3900"
"Q48439765","A054202","DD","20140612","21","청과","바나나수입기타","1","3490"
"Q48439765","A054305","DD","20140613","20","야채","계란류","1","4990"
"Q48439765","A054390","DD","20140614","19","축산","국내산계육","2","11000"
"Q48439765","A055316","DD","20140626","21","야채","계란류","1","4990"
"Q48439765","A055446","DD","20140628","20","야채","두채류","2","2000"
"Q48439765","A055527","DD","20140629","16","음주류","주류","1","2500"
"Q48439765","A055527","DD","20140629","16","일반식품","즉석식품","2","4900"
"Q48439765","A055762","DD","20140702","20","면과자","라면","1","1990"
"Q48439765","A055861","DD","20140703","22","냉장","냉장축산","1","1790"
"Q48439765","A055861","DD","20140703","22","면과자","라면","1","1990"
"Q48439765","A055861","DD","20140703","22","일상용품","주방주거세제","1","2750"
"Q48439765","A056180","DD","20140706","18","일반식품","커피류","1","19990"
"Q48439765","A056902","DD","20140715","19","냉장","냉장축산","1","7480"
"Q48439765","A057028","DD","20140717","20","축산","국내산계육","1","4990"
"Q48439765","A057200","DD","20140718","20","음주류","주류","3","6600"
"Q48439765","A057455","DD","20140722","19","면과자","라면","1","4700"
"Q48439765","A057455","DD","20140722","19","야채","두채류","1","2000"
"Q48439765","A057455","DD","20140722","19","음주류","주류","6","26720"
"Q48439765","A058469","DD","20140803","18","음주류","주류","1","2500"
"Q48439765","A058713","DD","20140805","21","야채","두채류","1","2000"
"Q48439765","A059446","DD","20140814","20","낙농","우유","1","3850"
"Q48439765","A059551","DD","20140815","11","야채","엽채류","1","2990"
"Q48439765","A060101","DD","20140821","19","조미료류","케첩마요네즈","1","3950"
"Q48439765","A060319","DD","20140825","22","냉장","냉장축산","1","4980"
"Q48439765","A060319","DD","20140825","22","야채","두채류","1","2000"
"Q48439765","A060382","DD","20140826","20","면과자","씨리얼","1","4270"
"Q48439765","A060721","DD","20140830","21","면과자","쿠키케이크","1","1990"
"Q48439765","A061068","DD","20140903","20","청과","바나나수입기타","1","5990"
"Q48439765","A061382","DD","20140907","10","음주류","주류","3","4980"
"Q48439765","A061649","DD","20140911","20","냉장","냉장축산","1","2000"
"Q48439765","A062071","DD","20140917","20","일상용품","화장지","1","7990"
"Q48439765","A062918","DD","20140927","19","낙농","우유","1","3850"
"Q48439765","A063007","DD","20140929","20","수산","기타수산","1","9900"
"Q48439765","A063007","DD","20140929","20","축산","국내산돈육","1","4526"
"Q48439765","A063275","DD","20141002","21","면과자","라면","1","1390"
"Q48439765","A063275","DD","20141002","21","야채","두채류","1","2200"
"Q48457958","A014002","AA","20140713","11","음주류","음료","4","1720"
"Q48457958","A014002","AA","20140713","11","음주류","주류","2","2900"
"Q48461891","A000413","AA","20140404","16","야채","나물류","1","500"
"Q48461891","A000777","AA","20140406","17","일상용품","구강용품","1","7900"
"Q48461891","A001075","AA","20140408","19","면과자","건면","1","2790"
"Q48461891","A001931","AA","20140415","17","델리카","기타델리카","1","10000"
"Q48461891","A002863","AA","20140422","18","야채","엽채류","1","990"
"Q48461891","A002863","AA","20140422","18","음주류","음료","2","14540"
"Q48461891","A003910","AA","20140430","19","면과자","라면","1","5150"
"Q48461891","A003910","AA","20140430","19","야채","근채류","1","2490"
"Q48461891","A003910","AA","20140430","19","일반식품","즉석식품","1","2550"
"Q48461891","A003910","AA","20140430","19","청과","딸기복숭아감","1","5990"
"Q48461891","A004616","AA","20140506","16","야채","근채류","1","1164"
"Q48461891","A004616","AA","20140506","16","야채","두채류","1","4290"
"Q48461891","A004616","AA","20140506","16","음주류","음료","1","5880"
"Q48461891","A004616","AA","20140506","16","일상용품","화장지","1","18900"
"Q48461891","A004815","AA","20140507","14","야채","근채류","1","2514"
"Q48461891","A006928","AA","20140523","17","청과","바나나수입기타","1","4490"
"Q48461891","A007412","AA","20140526","17","조미료류","조미료","1","2650"
"Q48461891","A008707","AA","20140605","12","면과자","초콜렛","1","690"
"Q48461891","A008870","AA","20140606","16","면과자","스낵","1","2750"
"Q48461891","A008870","AA","20140606","16","음주류","음료","10","6050"
"Q48487613","A043766","CC","20140731","13","일상용품","주방주거세제","1","5990"
"Q48497286","A050069","DD","20140416","15","야채","엽채류","1","500"
"Q48497286","A053454","DD","20140602","16","수산","기타수산","1","5990"
"Q48497286","A055513","DD","20140629","14","야채","근채류","1","2990"
"Q48497286","A055513","DD","20140629","14","청과","사과참외","6","9000"
"Q48497286","A058912","DD","20140807","15","야채","버섯류","1","790"
"Q48497286","A059123","DD","20140811","16","냉장","냉장면","1","6480"
"Q48497286","A059986","DD","20140820","16","델리카","베이커리","1","3500"
"Q48497286","A062732","DD","20140925","15","청과","바나나수입기타","1","9900"
"Q48506113","A014238","AA","20140714","18","일상용품","위생용품","1","9900"
"Q48535286","A049700","DD","20140410","15","냉동","아이스크림","2","2400"
"Q48535286","A050103","DD","20140416","14","면과자","빵","1","700"
"Q48535286","A051086","DD","20140429","18","면과자","라면","1","4150"
"Q48535286","A051658","DD","20140507","18","면과자","건면","1","2480"
"Q48535286","A051801","DD","20140509","15","일반식품","병통조림","1","1990"
"Q48535286","A052486","DD","20140519","15","조미료류","조미료","1","1500"
"Q48535286","A054716","DD","20140618","16","수산","선어가공","1","2990"
"Q48535286","A055401","DD","20140627","20","조미료류","조미료","1","1100"
"Q48535286","A055412","DD","20140627","16","냉장","냉장축산","2","1980"
"Q48535286","A056032","DD","20140704","20","면과자","라면","1","4000"
"Q48535286","A056133","DD","20140705","13","수산","선어류","1","5970"
"Q48535286","A057417","DD","20140721","16","냉장","냉장축산","3","2970"
"Q48535286","A057417","DD","20140721","16","면과자","라면","1","4150"
"Q48535286","A057976","DD","20140728","15","면과자","라면","1","3600"
"Q48535286","A059359","DD","20140813","11","면과자","건면","1","1990"
"Q48535286","A060271","DD","20140823","17","음주류","주류","2","2080"
"Q48535286","A060458","DD","20140826","18","음주류","주류","3","3060"
"Q48535286","A061236","DD","20140905","14","일상용품","두발용품","1","5900"
"Q48535286","A061236","DD","20140905","14","일상용품","화장지","1","8990"
"Q48535286","A062387","DD","20140920","17","델리카","간편간식규격","1","2500"
"Q48535286","A063296","DD","20141002","15","냉장","냉장수산","1","2490"
"Q48535286","A063296","DD","20141002","15","냉장","냉장축산","1","3240"
"Q48535286","A063567","DD","20141006","16","델리카","베이커리","1","3000"
"Q48548531","A026927","BB","20140402","14","낙농","냉장음료","1","1150"
"Q48548531","A026927","BB","20140402","14","면과자","쿠키케이크","1","1440"
"Q48548531","A028807","BB","20140521","15","낙농","냉장음료","1","1000"
"Q48572095","A037512","CC","20140509","10","일상용품","세탁세제","1","3220"
"Q48572095","A037560","CC","20140509","10","낙농","발효유","4","2280"
"Q48572095","A039713","CC","20140609","14","일반식품","커피류","1","5850"
"Q48572095","A042942","CC","20140720","11","델리카","반찬","1","4990"
"Q48572095","A042942","CC","20140720","11","면과자","스낵","1","1200"
"Q48572095","A042942","CC","20140720","11","음주류","음료","1","11500"
"Q48572095","A044602","CC","20140809","13","낙농","발효유","1","3080"
"Q48572095","A044602","CC","20140809","13","낙농","치즈버터","1","3190"
"Q48572095","A044602","CC","20140809","13","일상용품","세탁세제","1","5600"
"Q48572095","A045644","CC","20140823","11","면과자","건면","1","1000"
"Q48572095","A045644","CC","20140823","11","일반식품","커피류","1","11040"
"Q48572095","A045644","CC","20140823","11","조미료류","케첩마요네즈","1","5400"
"Q48572095","A047034","CC","20140911","18","조미료류","감미료","1","9400"
"Q48572095","A048393","CC","20140930","19","일상용품","세탁세제","1","11900"
"Q48573738","A027783","BB","20140425","18","수산","선어류","1","10000"
"Q48573738","A027783","BB","20140425","18","일상용품","세탁세제","1","8900"
"Q48573738","A027945","BB","20140429","21","낙농","우유","2","3000"
"Q48573738","A028322","BB","20140509","21","야채","계란류","1","4990"
"Q48573738","A028322","BB","20140509","21","조미료류","조미료","2","3840"
"Q48573738","A028940","BB","20140524","21","야채","계란류","1","6990"
"Q48573738","A028940","BB","20140524","21","음주류","음료","1","590"
"Q48573738","A030774","BB","20140706","17","낙농","우유","1","990"
"Q48573738","A030774","BB","20140706","17","면과자","건면","1","1990"
"Q48573738","A030774","BB","20140706","17","일상용품","두발용품","1","5990"
"Q48573738","A031214","BB","20140717","21","야채","계란류","1","4990"
"Q48573738","A031214","BB","20140717","21","음주류","음료","1","5640"
"Q48573738","A031214","BB","20140717","21","일상용품","화장지","1","2990"
"Q48573738","A031442","BB","20140722","21","음주류","음료","1","5640"
"Q48573738","A032204","BB","20140809","15","냉장","냉장농산","1","3480"
"Q48573738","A032204","BB","20140809","15","면과자","라면","1","1000"
"Q48573738","A033304","BB","20140903","17","면과자","건면","1","4200"
"Q48573738","A033304","BB","20140903","17","수산","선어류","1","10000"
"Q48573738","A033304","BB","20140903","17","야채","계란류","1","4990"
"Q48573738","A034419","BB","20140927","13","음주류","음료","2","11280"
"Q48600157","A029880","BB","20140616","18","음주류","음료","3","2880"
"Q48671261","A022670","AA","20140907","15","낙농","발효유","1","990"
"Q48671261","A022670","AA","20140907","15","일반식품","차류","1","2350"
"Q48671261","A022671","AA","20140907","15","낙농","발효유","6","5940"
"Q48677797","A035115","CC","20140405","14","일상용품","화장지","1","5990"
"Q48677797","A035115","CC","20140405","14","축산","국내산계육","1","3990"
"Q48677797","A037956","CC","20140516","17","일상용품","세탁세제","1","10900"
"Q48677797","A037959","CC","20140516","20","낙농","우유","1","4380"
"Q48677797","A037959","CC","20140516","20","면과자","라면","2","5200"
"Q48677797","A037959","CC","20140516","20","수산","선어가공","1","2300"
"Q48677797","A037959","CC","20140516","20","수산","선어류","2","3000"
"Q48677797","A037959","CC","20140516","20","조미료류","장류","1","11900"
"Q48677797","A037960","CC","20140516","20","낙농","우유","1","4380"
"Q48677797","A037960","CC","20140516","20","조미료류","장류","1","11900"
"Q48677797","A042032","CC","20140709","17","야채","버섯류","2","2580"
"Q48677797","A042032","CC","20140709","17","일상용품","화장지","1","5990"
"Q48677797","A042033","CC","20140709","20","야채","과채류","4","1600"
"Q48677797","A042033","CC","20140709","20","야채","버섯류","2","1580"
"Q48677797","A042033","CC","20140709","20","일상용품","세탁세제","1","4950"
"Q48677797","A042033","CC","20140709","20","일상용품","화장지","2","12980"
"Q48677797","A042034","CC","20140709","20","야채","버섯류","2","2580"
"Q48677797","A044552","CC","20140809","17","야채","두채류","2","2560"
"Q48677797","A044552","CC","20140809","17","일상용품","화장지","1","6990"
"Q48677797","A044553","CC","20140809","17","야채","계란류","1","6690"
"Q48686452","A027005","BB","20140404","12","수산","해물류","1","9900"
"Q48686452","A027005","BB","20140404","12","야채","과채류","1","1990"
"Q48686452","A027005","BB","20140404","12","음주류","주류","2","2080"
"Q48686452","A027005","BB","20140404","12","조미료류","감미료","1","3300"
"Q48686452","A027005","BB","20140404","12","청과","바나나수입기타","1","2990"
"Q48686452","A027005","BB","20140404","12","축산","국내산우육","2","14980"
"Q48686452","A027091","BB","20140407","17","냉동","만두","1","9980"
"Q48686452","A027091","BB","20140407","17","냉장","냉장면","1","6480"
"Q48686452","A027091","BB","20140407","17","수산","건어가공","1","4990"
"Q48686452","A027091","BB","20140407","17","축산","국내산우육","2","14980"
"Q48686452","A027191","BB","20140409","13","야채","엽채류","1","1290"
"Q48686452","A027192","BB","20140409","13","축산","국내산우육","1","16636"
"Q48686452","A027318","BB","20140412","16","야채","엽채류","1","990"
"Q48686452","A027318","BB","20140412","16","일상용품","세탁세제","1","9900"
"Q48686452","A027318","BB","20140412","16","청과","바나나수입기타","10","6900"
"Q48686452","A027959","BB","20140429","15","면과자","라면","1","3450"
"Q48686452","A027959","BB","20140429","15","음주류","음료","24","34560"
"Q48686452","A027959","BB","20140429","15","일상용품","두발용품","1","4300"
"Q48686452","A027959","BB","20140429","15","일상용품","주방주거세제","1","2990"
"Q48686452","A028144","BB","20140505","13","냉장","냉장농산","1","2400"
"Q48686452","A028144","BB","20140505","13","축산","국내산우육","1","7490"
"Q48686452","A028526","BB","20140514","12","냉장","냉장농산","1","1650"
"Q48686452","A028526","BB","20140514","12","수산","선어류","1","5980"
"Q48686452","A028526","BB","20140514","12","야채","과채류","3","990"
"Q48686452","A028526","BB","20140514","12","음주류","주류","2","15990"
"Q48686452","A028526","BB","20140514","12","청과","감귤수박국산기타","1","16900"
"Q48686452","A029530","BB","20140607","10","음주류","음료","24","34560"
"Q48686452","A029530","BB","20140607","10","일반식품","병통조림","2","18980"
"Q48686452","A029530","BB","20140607","10","일반식품","즉석식품","1","3450"
"Q48686452","A029530","BB","20140607","10","청과","감귤수박국산기타","1","14900"
"Q48686452","A029530","BB","20140607","10","청과","배키위포도","1","8543"
"Q48686452","A029923","BB","20140617","18","수산","선어류","1","6000"
"Q48686452","A029923","BB","20140617","18","야채","근채류","2","4980"
"Q48686452","A029923","BB","20140617","18","음주류","주류","1","4250"
"Q48686452","A029923","BB","20140617","18","청과","감귤수박국산기타","1","19900"
"Q48686452","A030673","BB","20140704","13","면과자","라면","2","1600"
"Q48686452","A030673","BB","20140704","13","음주류","기타음주류","2","80"
"Q48686452","A030673","BB","20140704","13","일상용품","화장지","1","1200"
"Q48686452","A030673","BB","20140704","13","조미료류","가공분말류","1","2850"
"Q48686452","A031131","BB","20140714","10","수산","기타수산","1","3000"
"Q48686452","A031131","BB","20140714","10","야채","과채류","12","6000"
"Q48686452","A031131","BB","20140714","10","야채","양채류","1","1290"
"Q48686452","A031131","BB","20140714","10","조미료류","조미료","1","2790"
"Q48686452","A031132","BB","20140714","10","야채","과채류","5","3490"
"Q48686452","A031132","BB","20140714","10","일반식품","즉석식품","1","3700"
"Q48686452","A031508","BB","20140723","17","낙농","발효유","1","1550"
"Q48686452","A031508","BB","20140723","17","냉동","아이스크림","3","2200"
"Q48686452","A031508","BB","20140723","17","음주류","음료","1","2450"
"Q48686452","A031508","BB","20140723","17","조미료류","식용유","1","5990"
"Q48686452","A031919","BB","20140802","18","음주류","음료","24","34560"
"Q48686452","A031919","BB","20140802","18","일반식품","커피류","1","16800"
"Q48686452","A031919","BB","20140802","18","청과","딸기복숭아감","1","8990"
"Q48686452","A031919","BB","20140802","18","청과","바나나수입기타","1","9900"
"Q48686452","A032278","BB","20140811","18","수산","건어류","1","4990"
"Q48686452","A032278","BB","20140811","18","음주류","주류","2","2120"
"Q48686452","A032632","BB","20140819","15","야채","버섯류","1","1190"
"Q48686452","A032632","BB","20140819","15","야채","엽채류","1","1790"
"Q48686452","A032632","BB","20140819","15","음주류","주류","1","7800"
"Q48686452","A032632","BB","20140819","15","일반식품","즉석식품","5","12960"
"Q48686452","A032632","BB","20140819","15","축산","국내산우육","1","11384"
"Q48686452","A032632","BB","20140819","15","축산","양념육","1","10000"
"Q48686452","A033084","BB","20140829","14","면과자","라면","1","4800"
"Q48686452","A033084","BB","20140829","14","음주류","주류","1","7800"
"Q48686452","A033433","BB","20140905","13","면과자","라면","1","4800"
"Q48686452","A033433","BB","20140905","13","수산","선어류","1","5980"
"Q48686452","A033433","BB","20140905","13","야채","엽채류","1","1990"
"Q48686452","A033433","BB","20140905","13","일반식품","차류","2","4100"
"Q48686452","A033433","BB","20140905","13","조미료류","식용유","1","4990"
"Q48686452","A033433","BB","20140905","13","축산","국내산돈육","1","8983"
"Q48686452","A034306","BB","20140924","17","면과자","라면","5","8650"
"Q48686452","A034306","BB","20140924","17","야채","두채류","1","2200"
"Q48686452","A034306","BB","20140924","17","일반식품","즉석식품","1","7800"
"Q48686452","A034306","BB","20140924","17","축산","국내산우육","1","14252"
"Q48686452","A034386","BB","20140926","21","낙농","발효유","1","3400"
"Q48686452","A034793","BB","20141007","14","면과자","스낵","1","1250"
"Q48686452","A034793","BB","20141007","14","면과자","전통과자","2","2600"
"Q48686452","A034793","BB","20141007","14","야채","두채류","1","2200"
"Q48686452","A034793","BB","20141007","14","음주류","음료","4","7600"
"Q48686452","A034793","BB","20141007","14","일상용품","화장지","1","8480"
"Q48686452","A034818","BB","20141007","14","음주류","음료","7","10080"
"Q48706511","A049351","DD","20140405","18","야채","엽채류","1","1290"
"Q48706511","A050158","DD","20140417","17","면과자","건면","2","2000"
"Q48706511","A050158","DD","20140417","17","청과","배키위포도","1","6930"
"Q48706511","A051023","DD","20140429","18","일상용품","화장지","1","7450"
"Q48706511","A051023","DD","20140429","18","축산","수입우육","1","16517"
"Q48706511","A051892","DD","20140510","18","축산","국내산계육","1","6990"
"Q48706511","A052222","DD","20140516","13","음주류","주류","1","15000"
"Q48706511","A052222","DD","20140516","13","일상용품","주방주거세제","1","5900"
"Q48706511","A052617","DD","20140521","12","면과자","씨리얼","2","12220"
"Q48706511","A052617","DD","20140521","12","면과자","쿠키케이크","1","8640"
"Q48706511","A053440","DD","20140602","16","음주류","기타음주류","2","80"
"Q48706511","A053440","DD","20140602","16","음주류","주류","4","17900"
"Q48706511","A056224","DD","20140707","17","야채","두채류","1","3980"
"Q48706511","A056224","DD","20140707","17","음주류","기타음주류","2","80"
"Q48706511","A056224","DD","20140707","17","청과","토마토자두메론","1","6990"
"Q48706511","A058211","DD","20140731","14","일반식품","병통조림","2","3980"
"Q48706511","A060593","DD","20140828","17","청과","바나나수입기타","1","2990"
"Q48706511","A063016","DD","20140929","15","면과자","스낵","1","1990"
"Q48706511","A063362","DD","20141003","16","축산","국내산계육","1","9900"
"Q48731997","A037435","CC","20140508","11","야채","버섯류","1","1500"
"Q48731997","A037435","CC","20140508","11","청과","배키위포도","1","6990"
"Q48731997","A037435","CC","20140508","11","청과","토마토자두메론","1","7990"
"Q48731997","A040091","CC","20140613","18","면과자","캔디껌류","1","300"
"Q48731997","A040091","CC","20140613","18","야채","엽채류","2","1980"
"Q48731997","A044506","CC","20140808","18","음주류","주류","1","5400"
"Q48731997","A044506","CC","20140808","18","축산","수입우육","2","11058"
"Q48774845","A051612","DD","20140507","12","면과자","라면","2","1750"
"Q48774845","A051612","DD","20140507","12","일반식품","즉석식품","1","5600"
"Q48774845","A056288","DD","20140707","17","냉장","냉장축산","1","6500"
"Q48774845","A056343","DD","20140708","17","곡물","잡곡","1","5990"
"Q48774845","A056343","DD","20140708","17","냉동","만두","1","3980"
"Q48774845","A056343","DD","20140708","17","야채","근채류","1","750"
"Q48774845","A057817","DD","20140726","20","낙농","발효유","1","990"
"Q48774845","A057817","DD","20140726","20","면과자","스낵","1","1250"
"Q48774845","A059770","DD","20140818","17","야채","근채류","1","1507"
"Q48774845","A059770","DD","20140818","17","음주류","주류","1","8940"
"Q48774845","A059770","DD","20140818","17","조미료류","케첩마요네즈","1","2790"
"Q48774845","A061648","DD","20140911","20","야채","계란류","1","3390"
"Q48796619","A028709","BB","20140519","14","축산","국내산계육","1","6490"
"Q48796619","A028715","BB","20140519","20","야채","근채류","1","2990"
"Q48796619","A028715","BB","20140519","20","야채","김치채소류","1","790"
"Q48796619","A028715","BB","20140519","20","야채","두채류","1","3500"
"Q48796619","A029484","BB","20140606","15","면과자","라면","2","1280"
"Q48796619","A029484","BB","20140606","15","야채","계란류","1","4290"
"Q48834439","A041975","CC","20140708","17","축산","국내산우육","1","9000"
"Q48834439","A045545","CC","20140822","17","축산","국내산우육","1","12678"
"Q48920125","A001962","AA","20140415","21","일상용품","두발용품","1","5950"
"Q48920125","A006027","AA","20140516","18","면과자","스낵","1","2680"
"Q48920125","A006027","AA","20140516","18","음주류","주류","1","4350"
"Q48920125","A006027","AA","20140516","18","조미료류","조미료","1","1990"
"Q48920125","A008990","AA","20140607","19","냉장","냉장수산","1","1780"
"Q48920125","A013036","AA","20140706","17","일상용품","구강용품","1","6850"
"Q48947511","A002247","AA","20140418","12","일상용품","위생용품","1","4900"
"Q48947511","A003221","AA","20140425","10","낙농","발효유","1","1110"
"Q48947511","A003846","AA","20140429","15","면과자","라면","1","2000"
"Q48947511","A004299","AA","20140503","16","일반식품","즉석식품","1","2690"
"Q48947511","A007298","AA","20140525","13","일상용품","화장지","1","6990"
"Q48947511","A007530","AA","20140527","17","델리카","기타델리카","1","2300"
"Q48947511","A009271","AA","20140609","14","델리카","간편간식","1","5990"
"Q48947511","A009763","AA","20140613","11","야채","양채류","2","2000"
